Nº Convênio,Link Externo,UF,Município,CNPJ,Nome Proponente,Modalidade,Emenda,Objeto,Situação,Órgão Concedente,Natureza Jurídica,Início Vigência,Fim Vigência,Qtd Instrumentos,Vl Global,Vl Liberado,Movimentação Financeira,Saldo em Conta,Vl Devolvido,Diff_Pedido_Liberado
889968,Acesso Livre,PR,ITAIPULANDIA,95725057000164,MUNICIPIO DE ITAIPULANDIA,CONVENIO,NÃO,Aquisição de Equipamentos,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,559400.0,8545.0,8545.0,0.0,0.0,550855.0
889972,Acesso Livre,PR,CERRO AZUL,76105626000124,MUNICIPIO DE CERRO AZUL,CONVENIO,NÃO,Aquisição de Caminhão Basculante,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,336560.0,0.0,0.0,0.0,0.0,336560.0
889977,Acesso Livre,PR,NOVA AURORA,76208859000152,MUNICIPIO DE NOVA AURORA,CONVENIO,NÃO,Aquisição de Uma Pá Carregadeira Nova,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,390000.0,390000.0,0.0,390029.24,0.0,0.0
889980,Acesso Livre,PR,CATANDUVAS,76208842000103,MUNICIPIO DE CATANDUVAS,CONVENIO,NÃO,Aquisição de Retroescavadeira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,339160.0,0.0,0.0,0.0,0.0,339160.0
889985,Acesso Livre,PR,SAO PEDRO DO IGUACU,95583597000150,MUNICIPIO DE SAO PEDRO DO IGUACU,CONVENIO,NÃO,Aquisição de uma Motoniveladora,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,495000.0,494988.59,494950.0,64.15,0.0,11.409999999974389
889988,Acesso Livre,PR,RONCADOR,75371401000157,MUNICIPIO DE RONCADOR,CONVENIO,NÃO,Aquisição de Equipamentos para Atividade Leiteira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,372950.0,0.0,0.0,0.0,0.0,372950.0
889992,Acesso Livre,PR,INACIO MARTINS,76178029000120,MUNICIPIO DE INACIO MARTINS,CONVENIO,NÃO,Aquisição de escavadeira hidráulica.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,449300.0,449300.0,439800.0,9533.68,0.0,0.0
890012,Acesso Livre,PR,ANTONINA,76022516000107,MUNICIPIO DE ANTONINA,CONVENIO,NÃO,"Aquisição de caminhão 0 KM, com pneus novos. para o escoamento da produção agrícola e do agronegócio.",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,249000.0,244880.0,0.0,245169.21,0.0,4120.0
890018,Acesso Livre,PR,CORONEL VIVIDA,76995455000156,MUNICIPIO DE CORONEL VIVIDA,CONVENIO,NÃO,AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,497350.0,497350.0,193103.82,304270.31,0.0,0.0
890040,Acesso Livre,PR,SANTA MONICA,95641916000137,MUNICIPIO DE SANTA MONICA,CONVENIO,NÃO,Aquisição de 01 Pá Carregadeira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,290000.0,0.0,0.0,0.0,0.0,290000.0
890041,Acesso Livre,PR,ABATIA,75743567000157,MUNICIPIO DE ABATIA,CONVENIO,NÃO,Aquisição de 01 caminhão caçamba basculante.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,251300.0,0.0,0.0,0.0,0.0,251300.0
890046,Acesso Livre,PR,TAPEJARA,76247345000106,MUNICIPIO DE TAPEJARA,CONVENIO,NÃO,Aquisição de Rolo Compactador Novo.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,296500.0,0.0,0.0,0.0,0.0,296500.0
890049,Acesso Livre,PR,ITAMBE,76282698000147,MUNICIPIO DE ITAMBE,CONVENIO,NÃO,Aquisição de caminhão com caçamba basculante.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,287500.0,0.0,0.0,0.0,0.0,287500.0
890053,Acesso Livre,PR,MARIALVA,76282680000145,MUNICIPIO DE MARIALVA,CONVENIO,NÃO,Aquisição de 1 trator de esteira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,590000.0,0.0,0.0,0.0,0.0,590000.0
890061,Acesso Livre,PR,TURVO,78279973000107,MUNICIPIO DE TURVO,CONVENIO,NÃO,"Aquisição de Veículo, Máquinas e Equipamentos Agrícolas",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,479556.67,0.0,0.0,0.0,0.0,479556.67
890064,Acesso Livre,PR,PARANAVAI,76977768000181,MUNICIPIO DE PARANAVAI,CONVENIO,NÃO,Aquisição de Caminhão Prancha,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,631333.33,0.0,0.0,0.0,0.0,631333.33
890065,Acesso Livre,PR,UMUARAMA,76247378000156,MUNICIPIO DE UMUARAMA,CONVENIO,NÃO,Aquisição de uma Escavadeira Hidráulica.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,482500.0,0.0,0.0,0.0,0.0,482500.0
890067,Acesso Livre,PR,PRESIDENTE CASTELO BRANCO,76279959000170,MUNICIPIO DE PRESIDENTE CASTELO BRANCO,CONVENIO,NÃO,Aquisição de Máquinas Agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,295000.0,295000.0,0.0,295031.92,0.0,0.0
890068,Acesso Livre,PR,CAMBE,75732057000184,MUNICIPIO DE CAMBE,CONVENIO,NÃO,Aquisi��o de m�quinas e equipamentos agr�colas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,520000.0,0.0,0.0,0.0,0.0,520000.0
890071,Acesso Livre,PR,ARAPONGAS,76958966000106,MUNICIPIO DE ARAPONGAS,CONVENIO,NÃO,AquisiÃ§Ã£o de dois caminhÃµes Toco.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,582000.0,0.0,0.0,0.0,0.0,582000.0
890073,Acesso Livre,PR,ASSAI,76290709000130,MUNICIPIO DE ASSAI,CONVENIO,NÃO,Aquisição de um cavalo mecânico 4x2 e uma carreta semi reboque/carreta prancha com dois eixos.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,433666.66,0.0,0.0,0.0,0.0,433666.66
890077,Acesso Livre,PR,SERTANOPOLIS,76245034000108,MUNICIPIO DE SERTANOPOLIS,CONVENIO,NÃO,Aquisição de Máquinas e Equipamentos Agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,512500.0,0.0,0.0,0.0,0.0,512500.0
890078,Acesso Livre,PR,CAMBARA,75442756000190,MUNICIPIO DE CAMBARA,CONVENIO,NÃO,Aquisição de Uma Motoniveladora,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,545000.0,0.0,0.0,0.0,0.0,545000.0
890079,Acesso Livre,PR,BANDEIRANTES,76235753000148,MUNICIPIO DE BANDEIRANTES,CONVENIO,NÃO,Aquisição de Maquinas e Equipamentos,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,615005.0,0.0,0.0,0.0,0.0,615005.0
890081,Acesso Livre,PR,RIO NEGRO,76002641000147,MUNICIPIO DE RIO NEGRO,CONVENIO,NÃO,AQUISIÇÃO DE MÁQUINA/EQUIPAMENTO PARA PATRULHA MECANIZADA.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,236000.0,0.0,0.0,0.0,0.0,236000.0
890082,Acesso Livre,PR,MARILANDIA DO SUL,75771303000107,MUNICIPIO DE MARILANDIA DO SUL,CONVENIO,NÃO,Aquisição de Patrulha Mecanizada,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,590000.0,477500.0,338000.0,139526.35,0.0,112500.0
890087,Acesso Livre,PR,SAO PEDRO DO IVAI,75771311000153,MUNICIPIO DE SAO PEDRO DO IVAI,CONVENIO,NÃO,AQUISIÇÃO DE CAMINHÃO CARROCERIA BAÚ ISOTÉRMICO,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,275000.0,238750.0,0.0,239027.77,0.0,36250.0
890089,Acesso Livre,PR,AMAPORA,75475038000110,MUNICIPIO DE AMAPORA,CONVENIO,NÃO,"AQUISIÇÃO DE MÁQUINAS, EQUIPAMENTOS E IMPLEMENTOS AGRÍCOLAS",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,482500.0,482500.0,423473.0,59039.69,0.0,0.0
890091,Acesso Livre,PR,FLORESTOPOLIS,75845495000159,MUNICIPIO DE FLORESTOPOLIS,CONVENIO,NÃO,Aquisição de Pá Carregadeira e Mini Carregadeira Novas,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,505000.0,0.0,0.0,0.0,0.0,505000.0
890093,Acesso Livre,PR,BOA VENTURA DE SAO ROQUE,01612906000120,MUNICIPIO DE BOA VENTURA DE SAO ROQUE,CONVENIO,NÃO,AQUISIÇÃO DE PATRULHA MECANIZADA 1(UM) TRATOR AGRÍCOLA 4X4.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,100500.0,0.0,0.0,0.0,0.0,100500.0
890095,Acesso Livre,PR,IBIPORA,76244961000103,MUNICIPIO DE IBIPORA,CONVENIO,NÃO,01 caminhão comboio agrícola novo,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,482500.0,0.0,0.0,0.0,0.0,482500.0
890104,Acesso Livre,PR,SABAUDIA,76958974000144,MUNICIPIO DE SABAUDIA,CONVENIO,NÃO,Aquisição de Máquinas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,478500.0,477500.0,0.0,477531.55,0.0,1000.0
890109,Acesso Livre,PR,ITAMBARACA,76235738000108,MUNICIPIO DE ITAMBARACA,CONVENIO,NÃO,AQUISIÇÃO DE PATRULHA MECANIZADA,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,243400.0,238750.0,0.0,238766.23,0.0,4650.0
890112,Acesso Livre,PR,ALVORADA DO SUL,75132860000188,MUNICIPIO DE ALVORADA DO SUL,CONVENIO,NÃO,Aquisição de Caminhão Basculante 6x4 novo,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,290000.0,0.0,0.0,0.0,0.0,290000.0
890113,Acesso Livre,PR,CAMPO LARGO,76105618000188,MUNICIPIO DE CAMPO LARGO,CONTRATO DE REPASSE,NÃO,"CONSTRUÇÃO DE CENTRAL DE TRIAGEM DE MATERIAIS RECICLÁVEIS para apoio ao fomento de ações locais de desenvolvimento de capacidades de inserção no mundo do trabalho dos integrantes de famílias em situação de baixa renda e vulnerabilidade, a fim de suscitar, reforçar ou sustentar a autonomia socioeconômica dos atendidos.",Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-18 00:00:00,2021-08-30 00:00:00,1,1180883.86,0.0,0.0,0.0,0.0,1180883.86
890118,Acesso Livre,PR,ANGULO,95642286000115,MUNICIPIO DE ANGULO,CONVENIO,NÃO,Aquisição de Implementos Agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,157800.0,157800.0,0.0,157811.08,0.0,0.0
890119,Acesso Livre,PR,ALVORADA DO SUL,75132860000188,MUNICIPIO DE ALVORADA DO SUL,CONVENIO,NÃO,Patrulha Mecanizada,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,640000.0,0.0,0.0,0.0,0.0,640000.0
890120,Acesso Livre,PR,JOAQUIM TAVORA,76966845000106,MUNICIPIO DE JOAQUIM TAVORA,CONVENIO,NÃO,Aquisição de um TRATOR AGRICOLA.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,125450.0,0.0,0.0,0.0,0.0,125450.0
890122,Acesso Livre,PR,PINHALAO,76167717000194,MUNICIPIO DE PINHALAO,CONVENIO,NÃO,Aquisição de um Trator Agrícola.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,124280.5,0.0,0.0,0.0,0.0,124280.5
890123,Acesso Livre,PR,CAFEARA,75845545000106,MUNICIPIO DE CAFEARA,CONVENIO,NÃO,Aquisição de Implemento Agrícola.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,143250.0,0.0,0.0,0.0,0.0,143250.0
890125,Acesso Livre,PR,SANTA MARIA DO OESTE,95684544000126,MUNICIPIO DE SANTA MARIA DO OESTE,CONVENIO,NÃO,Aquisição de Maquinas e Equipamentos Agricolas,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,290000.0,0.0,0.0,0.0,0.0,290000.0
890126,Acesso Livre,PR,IBAITI,77008068000141,MUNICIPIO DE IBAITI,CONVENIO,NÃO,Um Trator agrí­cola,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,125150.0,0.0,0.0,0.0,0.0,125150.0
890127,Acesso Livre,PR,MARIA HELENA,76247386000100,MUNICIPIO DE MARIA HELENA,CONVENIO,NÃO,Aquisição de Equipamentos Agrícolas Novos.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,198640.0,0.0,0.0,0.0,0.0,198640.0
890128,Acesso Livre,PR,SIQUEIRA CAMPOS,76919083000189,MUNICIPIO DE SIQUEIRA CAMPOS,CONVENIO,NÃO,Aquisição de Trator Agricola novo,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,125391.5,0.0,0.0,0.0,0.0,125391.5
890130,Acesso Livre,PR,CONGONHINHAS,75825828000188,MUNICIPIO DE CONGONHINHAS,CONVENIO,NÃO,Aquisição de Trator Esteira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,622500.0,0.0,0.0,0.0,0.0,622500.0
890134,Acesso Livre,PR,RONCADOR,75371401000157,MUNICIPIO DE RONCADOR,CONVENIO,NÃO,Aquisição de uma retroescavadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,239250.0,0.0,0.0,0.0,0.0,239250.0
890136,Acesso Livre,PR,SAO CARLOS DO IVAI,75498576000120,MUNICIPIO DE SAO CARLOS DO IVAI,CONVENIO,NÃO,Aquisição de Pá Carregadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,334600.0,0.0,0.0,0.0,0.0,334600.0
890137,Acesso Livre,PR,SALTO DO ITARARE,76920834000187,MUNICIPIO DE SALTO DO ITARARE,CONVENIO,NÃO,Aquisição de Equipamentos Agrícolas,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,191045.0,0.0,0.0,0.0,0.0,191045.0
890139,Acesso Livre,PR,TERRA RICA,76978881000181,MUNICIPIO DE TERRA RICA,CONVENIO,NÃO,AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,547800.0,547800.0,183000.0,364837.19,0.0,0.0
890140,Acesso Livre,PR,PRUDENTOPOLIS,77003424000134,MUNICIPIO DE PRUDENTOPOLIS,CONVENIO,NÃO,Motoniveladora nova,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,560000.0,0.0,0.0,0.0,0.0,560000.0
890141,Acesso Livre,PR,SANTO ANTONIO DA PLATINA,76968627000100,MUNICIPIO DE SANTO ANTONIO DA PLATINA,CONVENIO,NÃO,PATRULHA MECANIZADA,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,497500.0,0.0,0.0,0.0,0.0,497500.0
890143,Acesso Livre,PR,LEOPOLIS,75388850000108,MUNICIPIO DE LEOPOLIS,CONVENIO,NÃO,AQUISIÇÃO DE PÁ CARREGADEIRA,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,382180.0,378180.0,0.0,378204.99,0.0,4000.0
890144,Acesso Livre,PR,NOSSA SENHORA DAS GRACAS,76970300000165,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,CONVENIO,NÃO,Aquisição de Máquinas e Equipamentos Agrícolas,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,177566.65,0.0,0.0,0.0,0.0,177566.65
890149,Acesso Livre,PR,PITANGUEIRAS,95543427000142,MUNICIPIO DE PITANGUEIRAS,CONVENIO,NÃO,Aquisição de implementos agrícola novos.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,192000.0,192000.0,0.0,192016.1,0.0,0.0
890152,Acesso Livre,PR,CAMBIRA,75771287000152,MUNICIPIO DE CAMBIRA,CONVENIO,NÃO,Aquisição de Pá Carregadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,300000.0,0.0,0.0,0.0,0.0,300000.0
890156,Acesso Livre,PR,FLORESTA,76282706000155,MUNICIPIO DE FLORESTA,CONVENIO,NÃO,Aquisição Pá Carregadeira Nova,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,325000.0,325000.0,300000.0,25008.77,0.0,0.0
890160,Acesso Livre,PR,TERRA RICA,76978881000181,MUNICIPIO DE TERRA RICA,CONVENIO,NÃO,AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA (PÁ CARREGADEIRA DE RODAS),Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,350000.0,350000.0,305000.0,45008.19,0.0,0.0
890163,Acesso Livre,PR,CIANORTE,76309806000128,MUNICIPIO DE CIANORTE,CONVENIO,NÃO,Aquisição de Equipamentos  - Pá Carregadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,316500.0,0.0,0.0,0.0,0.0,316500.0
890167,Acesso Livre,PR,FAXINAL,75771295000107,MUNICIPIO DE FAXINAL,CONVENIO,NÃO,Aquisição de Pá carregadeira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,286800.0,0.0,0.0,0.0,0.0,286800.0
890168,Acesso Livre,PR,CONGONHINHAS,75825828000188,MUNICIPIO DE CONGONHINHAS,CONVENIO,NÃO,Equipamentos,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,325075.0,0.0,0.0,0.0,0.0,325075.0
890170,Acesso Livre,PR,ABATIA,75743567000157,MUNICIPIO DE ABATIA,CONVENIO,NÃO,Aquisição de Equipamentos.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,295000.0,0.0,0.0,0.0,0.0,295000.0
890173,Acesso Livre,PR,JACAREZINHO,76966860000146,MUNICIPIO DE JACAREZINHO,CONVENIO,NÃO,Aquisição de um veículo caminhão truck com caçamba de 12 metros cúbico.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,336250.0,0.0,0.0,0.0,0.0,336250.0
890175,Acesso Livre,PR,SANTO ANTONIO DO CAIUA,75483230000158,MUNICIPIO DE SANTO ANTONIO DO CAIUA,CONVENIO,NÃO,Aquisição de Patrulha Mecanizada,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,146500.0,146500.0,0.0,3250.07,0.0,0.0
890176,Acesso Livre,PR,PITANGA,76172907000108,MUNICIPIO DE PITANGA,CONVENIO,NÃO,Aquisição de Uma Retroescavadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,258110.0,0.0,0.0,0.0,0.0,258110.0
890178,Acesso Livre,PR,DOUTOR CAMARGO,76282714000100,MUNICIPIO DE DOUTOR CAMARGO,CONVENIO,NÃO,"ROLO COMPACTADOR, NOVO",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,275000.0,275000.0,275000.0,11.3,0.0,0.0
890180,Acesso Livre,PR,ALTO PIQUIRI,76247352000108,MUNICIPIO DE ALTO PIQUIRI,CONVENIO,NÃO,AQUISIÇÃO DE MOTONIVELADORA,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,545000.0,0.0,0.0,0.0,0.0,545000.0
890182,Acesso Livre,PR,CAFEZAL DO SUL,95640652000105,MUNICIPIO DE CAFEZAL DO SUL,CONVENIO,NÃO,AQUISIÇÃO DE MÁQUINAS AGRÍCOLAS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,373000.0,0.0,0.0,0.0,0.0,373000.0
890183,Acesso Livre,PR,PINHALAO,76167717000194,MUNICIPIO DE PINHALAO,CONVENIO,NÃO,Aquisição de um Rolo Compactador.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,334600.0,0.0,0.0,0.0,0.0,334600.0
890186,Acesso Livre,PR,MARQUINHO,01612552000113,MUNICIPIO DE MARQUINHO,CONVENIO,NÃO,Aquisição de Máquinas e Equipamentos Agrícolas,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,191500.0,0.0,0.0,0.0,0.0,191500.0
890227,Acesso Livre,PR,ASTORGA,75743377000130,MUNICIPIO DE ASTORGA,CONVENIO,SIM,trator agrícola novo,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,138633.33,0.0,0.0,0.0,0.0,138633.33
