Nº Convênio,Link Externo,UF,Município,CNPJ,Nome Proponente,Modalidade,Emenda,Objeto,Situação,Órgão Concedente,Natureza Jurídica,Início Vigência,Fim Vigência,Qtd Instrumentos,Vl Global,Vl Liberado,Movimentação Financeira,Saldo em Conta,Vl Devolvido
863923,Acesso Livre,PR,SANTO ANTONIO DO SUDOESTE,75927582000155,MUNICIPIO DE SANTO ANTONIO DO SUDOESTE,CONVENIO,NÃO,Adequação de Estradas Vicinais.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,23/1/2018,7/1/2021,1,"1.049.205,26","209.856,23","209.856,23","808,66","0,00"
863924,Acesso Livre,PR,ALTO PARANA,76279967000116,MUNICIPIO DE ALTO PARANA,CONTRATO DE REPASSE,NÃO,Pavimentação Asfáltica.,Prestação de Contas Concluída,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,30/12/2017,30/7/2022,1,"339.506,35","339.506,35","339.506,35","0,00","1.282,70"
863994,Acesso Livre,PR,FOZ DO JORDAO,01603719000180,MUNICIPIO DE FOZ DO JORDAO,CONVENIO,NÃO,Pavimentação com Pedras Irregulares,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,23/1/2018,7/1/2021,1,"1.001.500,00","181.277,36","181.269,06","1.300,84","0,00"
864010,Acesso Livre,PR,GUARATUBA,11343124000196,FUNDO MUNICIPAL DE SAUDE DE GUARATUBA,CONTRATO DE REPASSE,NÃO,REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Prestação de Contas Concluída,MINISTERIO DA SAUDE,Administração Pública Municipal,30/12/2017,28/2/2020,1,"500.000,00","500.000,00","373.251,91","0,00","136.170,92"
864053,Acesso Livre,PR,CURITIBA,78350188000195,"FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA,TECNOLOGIA E DA CULTURA",CONVENIO,NÃO,"Conjugação de esforços entre os participes visando o desenvolvimento do projeto intitulado Nucleo Integrado de Pesquisa e Inovação Biotecnologia em Sanidade Ambiental - Bloco X - Setor Palotina - Conclusão de Obra, de acordo com o Plano de Trabalho devidamente aprovado.",Prestação de Contas em Análise,MINISTERIO DA EDUCACAO,Organização da Sociedade Civil,4/6/2018,4/6/2019,1,"600.000,00","158.544,57","158.544,57","0,00","667,60"
864063,Acesso Livre,PR,LONDRINA,78640489000153,UNIVERSIDADE ESTADUAL DE LONDRINA,CONVENIO,NÃO,"Apoiar a implementação, oferta e a expansão de turmas do PROFQUI/UEL no período de 2018 a 2021.",Em execução,MINISTERIO DA EDUCACAO,Administração Pública Estadual ou do Distrito Federal,4/6/2018,4/6/2021,1,"100.000,00","100.000,00","2.496,28","99.364,36","0,00"
864064,Acesso Livre,PR,CURITIBA,78350188000195,"FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA,TECNOLOGIA E DA CULTURA",CONVENIO,NÃO,"Conjugação de esforços entre os participes visando o desenvolvimento do projeto intitulado  Biotério da UFPR e seu papel no auxilio da pesquisa e pós-graduação, de acordo com o Plano de Trabalho devidamente aprovado.",Prestação de Contas enviada para Análise,MINISTERIO DA EDUCACAO,Organização da Sociedade Civil,15/3/2018,15/5/2019,1,"845.738,28","640.280,66","639.726,38","0,00","3.293,87"
864084,Acesso Livre,PR,CURITIBA,00975471000115,PASTORAL DA CRIANCA,CONVENIO,NÃO,PROJETO DE INTERVENÇÃO ESTRATÉGICA DA UNIÃO PARA EDUCAÇÃO EM SAÚDE DAS FAMÍLIAS POBRES NA PREVENÇÃO DA MORBIMORTALIDADE INFANTIL E MATERNA,Em execução,MINISTERIO DA SAUDE,Organização da Sociedade Civil,22/3/2018,31/12/2020,1,"67.283.376,00","50.546.482,00","40.484.343,25","10.818.756,59","0,00"
864085,Acesso Livre,PR,MARINGA,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,CONVENIO,NÃO,AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,Em execução,MINISTERIO DA SAUDE,Administração Pública Estadual ou do Distrito Federal,26/3/2018,29/6/2021,1,"1.556.000,00","1.556.000,00","0,00","1.556.324,90","0,00"
864231,Acesso Livre,PR,MARINGA,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,CONVENIO,NÃO,AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Prestação de Contas enviada para Análise,MINISTERIO DA SAUDE,Administração Pública Estadual ou do Distrito Federal,27/9/2018,31/12/2020,1,"2.119.910,00","2.119.900,00","2.119.900,00","0,00","19.809,91"
864513,Acesso Livre,PR,SAO JOAO DO TRIUNFO,75193516000107,MUNICIPIO DE SAO JOAO DO TRIUNFO,CONVENIO,SIM,Implantação do sistema de abastecimento de água no município de São João do Triunfo/PR.,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,1/6/2018,1/5/2021,1,"250.000,00","0,00","0,00","0,00","0,00"
864935,Acesso Livre,PR,PINHALAO,76167717000194,MUNICIPIO DE PINHALAO,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA-Construção de Centro de Eventos no Município de Pinhalão - 2ª Etapa.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,30/8/2018,30/9/2021,1,"380.000,00","0,00","0,00","0,00","0,00"
864937,Acesso Livre,PR,BANDEIRANTES,76235753000148,MUNICIPIO DE BANDEIRANTES,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Reforma e revitalização do acesso a Praça do Santuário São Miguel Arcanjo no município de Bandeirantes-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,24/8/2018,30/9/2023,1,"1.429.545,28","0,00","0,00","0,00","0,00"
864940,Acesso Livre,PR,LARANJEIRAS DO SUL,76205970000195,MUNICIPIO DE LARANJEIRAS DO SUL,CONTRATO DE REPASSE,NÃO,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA-Reforma da rodoviária intermunicipal de Laranjeiras do Sul - Paraná,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,31/7/2018,31/7/2022,1,"223.087,14","0,00","0,00","0,00","0,00"
864943,Acesso Livre,PR,TOMAZINA,75697094000107,MUNICIPIO DE TOMAZINA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA - Construção do Parque Municipal Antônio Batista do Nascimento no município de Tomazina/PR,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,14/12/2018,30/9/2021,1,"465.000,00","0,00","0,00","0,00","0,00"
864944,Acesso Livre,PR,MANFRINOPOLIS,01614343000109,MUNICIPIO DE MANFRINOPOLIS,CONTRATO DE REPASSE,NÃO,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA-Construção da Orla do Lago Municipal em Manfrinópolis/PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,28/8/2018,28/8/2022,1,"223.082,14","0,00","0,00","0,00","0,00"
864947,Acesso Livre,PR,SANTA MARIANA,75392019000120,MUNICIPIO DE SANTA MARIANA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção do Cine Teatro Fênix no município de Santa Maria-PR-4ª Etapa.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,28/8/2018,30/9/2023,1,"463.466,52","94.704,62","94.704,62","16,55","0,00"
864976,Acesso Livre,PR,ANTONINA,76022516000107,MUNICIPIO DE ANTONINA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA-Revitalização e reforma da Praça Feira Mar no Município de Antonina - PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,29/8/2018,31/12/2020,1,"405.744,83","0,00","0,00","0,00","0,00"
864977,Acesso Livre,PR,GRANDES RIOS,75741348000139,MUNICIPIO DE GRANDES RIOS,CONTRATO DE REPASSE,NÃO,"APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Revitalização das Praças Camponesa, Andradas, Igreja Matriz de Flórida do Ivaí e Reforma da Pista de Laço e Portal no Município de Grandes Rios/PR",Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,30/7/2018,30/9/2023,1,"469.847,32","0,00","0,00","0,00","0,00"
864978,Acesso Livre,PR,NOSSA SENHORA DAS GRACAS,76970300000165,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Reforma do terminal rodoviário no município de Nossa Senhora das Graças-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,13/11/2018,30/5/2023,1,"258.428,57","0,00","0,00","0,00","0,00"
864982,Acesso Livre,PR,RIO BOM,75771212000171,MUNICIPIO DE RIO BOM,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção do Teatro no Município de Rio Bom- PR,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,31/10/2018,31/10/2023,1,"282.774,09","0,00","0,00","0,00","0,00"
864983,Acesso Livre,PR,MERCEDES,95719373000123,MUNICIPIO DE MERCEDES,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Reforma e Revitalização de Parque no município de Mercedes-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,26/10/2018,26/10/2022,1,"240.000,00","0,00","0,00","0,00","0,00"
864985,Acesso Livre,PR,NOVA SANTA ROSA,77116663000109,MUNICIPIO DE NOVA SANTA ROSA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Ampliação do centro de eventos no município de Nova Santa Rosa - PR 3ª Etapa.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,31/7/2018,31/7/2022,1,"474.675,73","0,00","0,00","0,00","0,00"
864986,Acesso Livre,PR,MARIA HELENA,76247386000100,MUNICIPIO DE MARIA HELENA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Revitalização da Praça da Rodoviária no município de Maria Helena - PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,17/8/2018,28/2/2023,1,"450.582,82","0,00","0,00","0,00","0,00"
864987,Acesso Livre,PR,PORECATU,80542764000148,MUNICIPIO DE PORECATU,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção de portal no município de Porecatu-PR.,Convênio Rescindido,MINISTERIO DO TURISMO,Administração Pública Municipal,31/8/2018,30/9/2023,1,"275.476,19","0,00","0,00","0,00","0,00"
864989,Acesso Livre,PR,ARAPOTI,75658377000131,MUNICIPIO DE ARAPOTI,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção do Memorial Estação Ferroviária Capão Bonito no Município de Arapoti-PR,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,23/10/2018,30/10/2021,1,"717.328,87","0,00","0,00","0,00","0,00"
864991,Acesso Livre,PR,MARUMBI,75771246000166,MUNICIPIO DE MARUMBI,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Revitalização da praça Senhor Bom Jesus no município de Marumbi-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,17/8/2018,28/2/2023,1,"264.244,36","0,00","0,00","0,00","0,00"
864992,Acesso Livre,PR,NOVA ESPERANCA DO SUDOESTE,95589289000132,MUNICIPIO DE NOVA ESPERANCA DO SUDOESTE,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção de praça no município de Nova Esperança do Sudoeste-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,28/8/2018,28/8/2022,1,"461.422,01","0,00","0,00","0,00","0,00"
864993,Acesso Livre,PR,SANTA LUCIA,95594776000193,MUNICIPIO DE SANTA LUCIA,CONTRATO DE REPASSE,NÃO,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Reforma e revitalização da praça central Ailton Garcia da Silva no município de Santa Lúcia-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,26/7/2018,26/7/2022,1,"399.683,52","0,00","0,00","0,00","0,00"
865023,Acesso Livre,PR,QUITANDINHA,76002674000197,MUNICIPIO DE QUITANDINHA,CONVENIO,SIM,Projeto de aquisição de calcário tipo Calcítico,Prestação de Contas Concluída,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,4/6/2018,30/10/2019,1,"100.150,00","100.150,00","100.149,98","0,00","2.292,57"
865029,Acesso Livre,PR,AMAPORA,75475038000110,MUNICIPIO DE AMAPORA,CONVENIO,SIM,Projeto de aquisição de insumos para atendimento aos pequenos produtores do município de Amaporã-PR,Prestação de Contas Concluída,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,22/5/2018,30/10/2019,1,"112.000,00","112.000,00","112.000,00","0,00","945,70"
865159,Acesso Livre,PR,GUAMIRANGA,01616255000146,MUNICIPIO DE GUAMIRANGA,CONVENIO,SIM,Implantação de sistema de abastecimento de água em comunidades rurais do município de Guamiranga/PR,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,1/6/2018,1/6/2021,1,"262.500,00","0,00","0,00","0,00","0,00"
865169,Acesso Livre,PR,PEROLA D'OESTE,75924290000169,MUNICIPIO DE PEROLA D'OESTE,CONVENIO,SIM,IMPLANTAÇÃO DE SISTEMA DE ABASTECIMENTO EM COMUNIDADE RURAL DO MUNICÍPIO DE PÉROLA D´OESTE-PR.,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,1/6/2018,1/6/2021,1,"250.000,00","0,00","0,00","0,00","0,00"
865183,Acesso Livre,PR,ENEAS MARQUES,76205657000157,MUNICIPIO DE ENEAS MARQUES,CONVENIO,SIM,Implantação de Sistema de Abastecimento de Água em Áreas Rurais do Município de Enéas Marques/PR.,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,1/6/2018,1/6/2021,1,"404.000,00","0,00","0,00","0,00","0,00"
865206,Acesso Livre,PR,BARRACAO,75666131000101,MUNICIPIO DE BARRACAO,CONVENIO,SIM,Projeto de Aquisição de Insumos para Correção de Solos,Prestação de Contas Aprovada,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,23/5/2018,1/5/2020,1,"151.515,00","151.515,00","0,00","0,00","157.616,15"
865466,Acesso Livre,PR,OURIZONA,11337035000137,FUNDO MUNICIPAL DE SAUDE DE OURIZONA,CONTRATO DE REPASSE,NÃO,REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Convênio Anulado,MINISTERIO DA SAUDE,Administração Pública Municipal,25/5/2018,30/11/2022,1,"350.000,00","0,00","0,00","0,00","0,00"
865477,Acesso Livre,PR,PITANGA,09341315000177,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE PITANGA PARANA,CONTRATO DE REPASSE,NÃO,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,3/7/2018,30/9/2024,1,"25.110.000,00","2.905.967,41","2.905.967,41","88,39","0,00"
865478,Acesso Livre,PR,FRANCISCO BELTRAO,09165798000104,FUNDO MUNICIPAL DE SAUDE DE FRANCISCO BELTRAO,CONTRATO DE REPASSE,NÃO,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,7/5/2018,7/10/2024,1,"24.288.088,95","1.214.404,45","1.038.960,30","479.204,61","0,00"
865485,Acesso Livre,PR,PRIMEIRO DE MAIO,08648246000186,FUNDO MUNICIPAL DE SAUDE,CONTRATO DE REPASSE,NÃO,REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,14/6/2018,30/9/2023,1,"700.000,00","632.380,00","518.822,28","115.552,71","0,00"
865486,Acesso Livre,PR,PRESIDENTE CASTELO BRANCO,09317557000125,FUNDO MUNICIPAL DE SAUDE,CONTRATO DE REPASSE,NÃO,REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,29/6/2018,30/12/2022,1,"549.900,00","0,00","0,00","0,00","0,00"
865515,Acesso Livre,PR,IBAITI,77008068000141,MUNICIPIO DE IBAITI,CONVENIO,SIM,"Pavimentação das ruas: Cícero Modesto Medeiros,Benedito Eugênio dos Santos,Antenor de Moura Ramos,Aparecido Gianini e Galvão Garcia Cunha,no Distrito do Campinho,município de Ibaiti.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,7/12/2018,31/12/2020,1,"274.940,00","0,00","0,00","0,00","0,00"
865557,Acesso Livre,PR,NOVA OLIMPIA,75799577000104,MUNICIPIO DE NOVA OLIMPIA,CONVENIO,SIM,Aquisição de escavadeira hidráulica nova para auxiliar os pequenos e médios produtores do Município de Nova Olímpia - Pr.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,16/1/2019,15/1/2021,1,"340.000,00","0,00","0,00","0,00","0,00"
865564,Acesso Livre,PR,TERRA RICA,76978881000181,MUNICIPIO DE TERRA RICA,CONVENIO,SIM,"CONSTRUÇÃO DE GALPÃO para provimento de estrutura física para o desenvolvimento das atividades produtivas (produção, beneficiamento, comercialização e/ou de apoio logístico), na R. Barão do Rio Branco, Lote 07 da Quadra 116, Terra Rica/PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,16/1/2019,31/12/2020,1,"261.053,81","0,00","0,00","40,25","0,00"
865608,Acesso Livre,PR,NOVA PRATA DO IGUACU,78103884000105,MUNICIPIO DE NOVA PRATA DO IGUACU,CONTRATO DE REPASSE,NÃO,"PAVIMENTAÇÃO COM PEDRAS IRREGULARES EM VIAS URBANAS DO MUNICÍPIO DE NOVA PRATA DO IGUAÇU, PARANÁ.",Prestação de Contas Iniciada Por Antecipação,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,26/10/2018,26/10/2022,1,"293.504,54","293.504,54","291.287,81","4.832,54","4.832,54"
865609,Acesso Livre,PR,MOREIRA SALES,76217025000103,MUNICIPIO DE MOREIRA SALES,CONTRATO DE REPASSE,NÃO,Implantação de Pavimentação em Vias Públicas Urbanas,Prestação de Contas Concluída,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,27/8/2018,31/8/2021,1,"256.927,14","256.927,14","256.927,14","0,00","806,97"
865610,Acesso Livre,PR,MAMBORE,75368928000122,MUNICIPIO DE MAMBORE,CONTRATO DE REPASSE,NÃO,Recapeamento Asfáltico de Vias Urbanas no Município de Mamborê/PR.,Prestação de Contas Concluída,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,21/9/2018,30/3/2023,1,"286.449,52","286.449,52","286.449,52","0,00","1.797,55"
865611,Acesso Livre,PR,JURANDA,78196755000109,MUNICIPIO DE JURANDA,CONTRATO DE REPASSE,NÃO,Recape asfáltico de vias urbanas de Juranda.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,21/9/2018,30/9/2021,1,"279.429,16","268.114,76","223.543,33","45.157,85","0,00"
865612,Acesso Livre,PR,ENTRE RIOS DO OESTE,95719449000110,MUNICIPIO DE ENTRE RIOS DO OESTE,CONTRATO DE REPASSE,NÃO,RECAPE ASFÁLTICO SOBRE PEDRAS IRREGULARES EM RUAS URBANAS DO LOTEAMENTO SÃO FRANCISCO.,Prestação de Contas Concluída,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,26/10/2018,26/10/2021,1,"391.688,83","391.688,83","391.688,83","0,00","1.649,58"
865613,Acesso Livre,PR,ALTONIA,81478059000191,MUNICIPIO DE ALTONIA,CONTRATO DE REPASSE,NÃO,Pavimentação Asfaltica no Município de Altônia.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,25/10/2018,30/4/2023,1,"250.331,22","147.401,21","43.788,96","103.624,69","0,00"
865614,Acesso Livre,PR,IRACEMA DO OESTE,95583555000110,MUNICIPIO DE IRACEMA DO OESTE,CONTRATO DE REPASSE,NÃO,RECAPEAMENTO DE VIAS PUBLICAS URBANAS - sobre pedras irregulares,Convênio Anulado,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,19/12/2018,19/12/2022,1,"248.750,00","0,00","0,00","0,00","0,00"
865615,Acesso Livre,PR,MATELANDIA,76206465000165,MUNICIPIO DE MATELANDIA,CONTRATO DE REPASSE,NÃO,Recape em C.B.U.Q em Vias Urbanas do Município de Matelândia – PR,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,21/9/2018,21/9/2021,1,"448.290,77","448.290,77","403.461,70","45.091,30","0,00"
865668,Acesso Livre,PR,TUPASSI,77877116000138,MUNICIPIO DE TUPASSI,CONVENIO,SIM,Aquisição de uma Escavadeira Hidráulica Nova para auxiliar os produtores do Município.,Prestação de Contas enviada para Análise,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2018,31/12/2019,1,"435.000,00","435.000,00","384.000,00","0,00","53.805,73"
865683,Acesso Livre,PR,CURITIBA,75045104000111,FUNDACAO DE PESQUISAS FLORESTAIS DO PARANA,CONVENIO,NÃO,"Conjunção de esforços entre os partícipes para execução do projeto Gestão, Supervisão e Execução de Programas Ambientais, das obras da BR-135 – Trecho de Barreiras/BA à divisa BA/MG – Extensão total de 286,9 Km .onde o Empreendedor é o DNIT –Departamento Nacional de Infraestrutura de Transportes.– setor rodoviário",Em execução,MINISTERIO DA EDUCACAO,Organização da Sociedade Civil,21/5/2018,22/12/2020,1,"14.271.389,60","14.271.389,60","12.884.026,61","1.703.024,67","0,00"
865686,Acesso Livre,PR,ANDIRA,76235761000194,MUNICIPIO DE ANDIRA,CONVENIO,SIM,"Pavimentação nas ruas Antonio Badesso, Projeta A, B, C, D, E, F do perímetro urbano do Distrito Nossa Senhora Aparecida no Município de Andirá PR",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,5/12/2018,31/12/2020,1,"404.000,00","0,00","0,00","0,00","0,00"
865699,Acesso Livre,PR,CEU AZUL,76206473000101,MUNICIPIO DE CEU AZUL,CONVENIO,SIM,Recape asfáltico com CBUQ sobre pavimento poliédrico na extensão da Rua Maceió – Estrada Rural da Comunidade da Capela São Paulo,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,6/12/2018,31/12/2020,1,"372.842,16","0,00","0,00","0,00","0,00"
865711,Acesso Livre,PR,ALTO PARANA,76279967000116,MUNICIPIO DE ALTO PARANA,CONVENIO,SIM,Aquisição Pá Carregadeira Nova para auxiliar os produtores do Município.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,8/1/2019,7/1/2021,1,"353.500,00","0,00","0,00","0,00","0,00"
